vendor,family,segment,codename,arch,model,model_full,cores,p_cores,e_cores,threads,base_clock,boost_clock,all_core_boost,l2_cache,l3_cache,tdp,tdp_config_up,process,socket,socket_count,pcie_gen,pcie_lanes,mem_type,mem_channels,mem_speed,mem_max_capacity,ecc,cxl,upi_links,igpu_model,igpu_cores,igpu_clock,npu_tops,launch_date,launch_price_usd,part_number,source_url,source_tier,confidence,notes
AMD,rx6000,mobile,Navi 23,RX 6000 Series,RX 6800S,AMD Radeon RX 6800S,32,,,,,,,,32 MB,100W,,7 nm,,,4.0,,GDDR6,,224 GB/s,8 GB,no,,,,,,,2022-Q1,,,https://www.techspot.com/review/2440-amd-radeon-6800s/,3,medium,8.774 TFLOPS FP32; low-power Navi23 variant for thin-and-light laptops
AMD,rx6000,mobile,Navi 24,RX 6000 Series,RX 6300M,AMD Radeon RX 6300M,12,,,,,1.51 GHz,,,8 MB,,,6 nm,,,4.0,,GDDR6,,,2 GB,no,,,,,,,2022-Q1,,,https://www.notebookcheck.net/Radeon-RX-6500M-vs-Radeon-RX-6300M-vs-Radeon-RX-6450M_11130_11128_11562.247598.0.html,3,low,TGP not found in available sources
AMD,rx6000,mobile,Navi 24,RX 6000 Series,RX 6450M,AMD Radeon RX 6450M,12,,,,,,,,,50W,,6 nm,,,4.0,,GDDR6,,,4 GB,no,,,,,,,2022-Q1,,,https://www.notebookcheck.net/Radeon-RX-6500M-vs-Radeon-RX-6300M-vs-Radeon-RX-6450M_11130_11128_11562.247598.0.html,3,low,TGP configurable 25-50W per OEM; clock/bandwidth not confirmed
AMD,rx6000,mobile,Navi 24,RX 6000 Series,RX 6500M,AMD Radeon RX 6500M,16,,,,,2.19 GHz,,,16 MB,50W,,6 nm,,,4.0,,GDDR6,,,4 GB,no,,,,,,,2022-Q1,,,https://www.notebookcheck.net/Radeon-RX-6500M-vs-Radeon-RX-6300M-vs-Radeon-RX-6450M_11130_11128_11562.247598.0.html,3,low,4.98 TFLOPS FP32; memory bandwidth not confirmed
AMD,rx6000,mobile,Navi 24,RX 6000 Series,RX 6550M,AMD Radeon RX 6550M,16,,,,2.00 GHz,2.84 GHz,,,16 MB,80W,,6 nm,,,4.0,,GDDR6,,144 GB/s,4 GB,no,,,,,,,2023-Q1,,,https://www.notebookcheck.net/AMD-Radeon-RX-6550M-GPU-Benchmarks-and-Specs.679308.0.html,3,low,Sources disagree on TGP (80W vs 90W depending on OEM); used lower/more commonly cited figure
AMD,rx6000,mobile,Navi 24,RX 6000 Series,RX 6550S,AMD Radeon RX 6550S,22,,,,,,,,16 MB,,,6 nm,,,4.0,,GDDR6,,,4 GB,no,,,,,,,2022-Q1,,,https://www.notebookcheck.net/AMD-Radeon-RX-6550S-GPU-Benchmarks-and-Specs.679316.0.html,3,low,"TGP, clocks, and VRAM capacity not confirmed from available sources"
AMD,rx7000,mobile,Navi 31,RX 7000 Series,RX 7900M,AMD Radeon RX 7900M,72,,,,1.82 GHz,2.09 GHz,,,64 MB,160W,200W,5 nm,,,4.0,,GDDR6,,576 GB/s,16 GB,no,,,,,,,2024-Q1,,,https://www.guru3d.com/story/amd-radeon-rx-7900m-laptop-gpu-has-72-compute-units-and-180w-tgp/,3,medium,"Laptop TGP configurable 160-200W via SmartShift; no dedicated amd.com spec page found, sourced via press/wccftech corroboration"
AMD,rx7000,mobile,Navi 32,RX 7000 Series,RX 7800M,AMD Radeon RX 7800M,60,,,,2.15 GHz,,,,48 MB,180W,,5 nm,,,4.0,,GDDR6,,432 GB/s,12 GB,no,,,,,,,2024-Q1,,,https://videocardz.com/newz/amd-officially-launches-radeon-rx-7800m-high-end-mobile-navi-32-gpu-180w-tgp-and-12gb-memory,3,medium,"35.87 TFLOPS FP32; laptop OEM module, no dedicated amd.com spec page found"
AMD,rx7000,mobile,Navi 33,RX 7000 Series,RX 7600M,AMD Radeon RX 7600M,28,,,,,,,,32 MB,90W,,6 nm,,,4.0,,GDDR6,,256 GB/s,8 GB,no,,,,,,,2023-Q1,,,https://www.notebookcheck.net/AMD-Radeon-RX-7600M-XT-GPU-Benchmarks-and-Specs.679270.0.html,3,low,CU count and clocks not independently confirmed tier-1; OEM-variable TGP
AMD,rx7000,mobile,Navi 33,RX 7000 Series,RX 7600M XT,AMD Radeon RX 7600M XT,32,,,,,2.46 GHz,,,32 MB,120W,,6 nm,,,4.0,,GDDR6,,288 GB/s,8 GB,no,,,,,,,2023-Q1,,,https://www.notebookcheck.net/AMD-Radeon-RX-7600M-XT-GPU-Benchmarks-and-Specs.679270.0.html,3,low,TGP range reported 75-120W depending on OEM config; no dedicated amd.com spec page found
AMD,rx7000,mobile,Navi 33,RX 7000 Series,RX 7600S,AMD Radeon RX 7600S,28,,,,1.50 GHz,2.20 GHz,,,32 MB,75W,,6 nm,,,4.0,,GDDR6,,256 GB/s,8 GB,no,,,,,,,2023-Q1,,,https://videocardz.com/newz/amd-radeon-rx-7600s-rdna3-laptop-gpu-tested-6-slower-than-rtx-4060-without-raytracing,3,medium,15.77 TFLOPS FP32; laptop OEM module
AMD,rx7000,mobile,Navi 33,RX 7000 Series,RX 7700S,AMD Radeon RX 7700S,32,,,,,2.50 GHz,,,32 MB,75W,100W,6 nm,,,4.0,,GDDR6,,256 GB/s,8 GB,no,,,,,,,2023-Q1,,,https://framewiki.net/expansion-bay/radeon-rx-7700s,3,medium,"20.48 TFLOPS FP32; used in Framework Laptop 16 module, configurable 75-100W TGP"
AMD,Ryzen,mobile,Phoenix,Zen 4,Ryzen 3 7440U,AMD Ryzen 3 7440U,4,,,8,3.00 GHz,4.70 GHz,,4 MB,8 MB,15W,30W,TSMC 4nm,FP7/FP7r2,1,4.0,20,LPDDR5x,2,LPDDR5x-7500,64 GB,no,,,Radeon 740M,4,2.50 GHz,10,2023-Q3,,,https://wccftech.com/first-benchmarks-amd-ryzen-3-7440u-phoenix-quad-core-zen-4-apu-unveiled/amp/,3,medium,"Smallest Phoenix2 die, quad-core, cross-checked via WCCFTech/TopCPU."
AMD,Ryzen,mobile,Phoenix,Zen 3+,Ryzen 5 7533HS,AMD Ryzen 5 7533HS,6,,,12,3.30 GHz,4.40 GHz,,3 MB,16 MB,35W,54W,TSMC 6nm,FP7/FP7r2,1,3.0,16,DDR4/LPDDR5,2,LPDDR5-6400,64 GB,no,,,Radeon 660M,6,1.90 GHz,,2023-Q1,,,https://www.amd.com/en/products/processors/laptop/ryzen/7000-series/amd-ryzen-5-7533hs.html,1,medium,"Actually Rembrandt-based (Zen 3+, 6nm) rebadged into 7000 series naming -- not true Zen4 Phoenix silicon; core count (6C/12T) and igpu inferred from Rembrandt family pattern since AMD page emphasized media specs only; flagged for cross-check."
AMD,Ryzen,mobile,Phoenix,Zen 4,Ryzen 5 7540U,AMD Ryzen 5 7540U,6,,,12,3.20 GHz,4.90 GHz,,6 MB,16 MB,15W,30W,TSMC 4nm,FP7/FP7r2,1,4.0,20,LPDDR5x,2,LPDDR5x-7500,64 GB,no,,,Radeon 740M,4,2.50 GHz,10,2023-Q2,,,https://www.amd.com/en/products/processors/laptop/ryzen/7000-series/amd-ryzen-5-7540u.html,3,medium,Cut-down 4CU iGPU vs 7640U's 8CU; corroborated by NotebookCheck/TopCPU/CPU-World.
AMD,Ryzen,mobile,Phoenix,Zen 4,Ryzen 5 7545U,AMD Ryzen 5 7545U,6,,,12,3.20 GHz,4.90 GHz,,6 MB,16 MB,15W,30W,TSMC 4nm,FP7/FP7r2,1,4.0,20,LPDDR5x,2,LPDDR5x-7500,64 GB,no,,,Radeon 740M,4,2.50 GHz,10,2023-Q3,,,https://www.amd.com/en/products/processors/laptop/ryzen/7000-series/amd-ryzen-5-7545u.html,3,low,"OEM-specific SKU nearly identical to 7540U; limited independent spec data found, cross-checked only via benchmark listings."
AMD,Ryzen,mobile,Phoenix,Zen 4,Ryzen 5 7640HS,AMD Ryzen 5 7640HS,6,,,12,4.30 GHz,5.00 GHz,,6 MB,16 MB,35W,54W,TSMC 4nm,FP7/FP7r2/FP8,1,4.0,20,LPDDR5x,2,LPDDR5x-7500,64 GB,no,,,Radeon 760M,8,2.60 GHz,10,2023-Q1,,,https://www.amd.com/en/products/processors/laptop/ryzen/7000-series/amd-ryzen-5-7640hs.html,2,medium,Higher-TDP HS variant with full 8CU Radeon 760M vs U-series cut-down 740M.
AMD,Ryzen,mobile,Phoenix,Zen 4,Ryzen 5 7640U,AMD Ryzen 5 7640U,6,,,12,3.50 GHz,4.90 GHz,,6 MB,16 MB,15W,30W,TSMC 4nm,FP7/FP7r2,1,4.0,20,LPDDR5x,2,LPDDR5x-7500,64 GB,no,,,Radeon 760M,8,2.60 GHz,10,2023-Q1,,,https://www.amd.com/en/products/processors/laptop/ryzen/7000-series/amd-ryzen-5-7640u.html,1,high,"Full 8CU Radeon 760M, differs from 7540U's cut-down 740M."
AMD,Ryzen,mobile,Phoenix,Zen 4,Ryzen 5 PRO 7540U,AMD Ryzen 5 PRO 7540U,6,,,12,3.20 GHz,4.90 GHz,,6 MB,16 MB,15W,30W,TSMC 4nm,FP7/FP7r2,1,4.0,20,LPDDR5x,2,LPDDR5x-7500,64 GB,no,,,Radeon 740M,4,2.50 GHz,10,2023-Q2,,,https://www.amd.com/en/products/processors/laptop/ryzen-pro/7040-series/amd-ryzen-5-pro-7540u.html,1,high,PRO variant of 7540U.
AMD,Ryzen,mobile,Phoenix,Zen 4,Ryzen 5 PRO 7545U,AMD Ryzen 5 PRO 7545U,6,,,12,3.20 GHz,4.90 GHz,,6 MB,16 MB,15W,30W,TSMC 4nm,FP7/FP7r2,1,4.0,20,LPDDR5x,2,LPDDR5x-7500,64 GB,no,,,Radeon 740M,4,2.50 GHz,10,2023-Q3,,,https://www.amd.com/en/products/processors/laptop/ryzen-pro/7040-series/amd-ryzen-5-pro-7545u.html,3,low,"PRO variant of 7545U, OEM-specific; limited independent verification."
AMD,Ryzen,mobile,Phoenix,Zen 4,Ryzen 5 PRO 7640HS,AMD Ryzen 5 PRO 7640HS,6,,,12,4.30 GHz,5.00 GHz,,6 MB,16 MB,35W,54W,TSMC 4nm,FP7/FP7r2/FP8,1,4.0,20,LPDDR5x,2,LPDDR5x-7500,64 GB,no,,,Radeon 760M,8,2.60 GHz,10,2023-Q1,,,https://www.amd.com/en/products/processors/laptop/ryzen-pro/7040-series/amd-ryzen-5-pro-7640hs.html,1,high,PRO variant of 7640HS.
AMD,Ryzen,mobile,Phoenix,Zen 4,Ryzen 5 PRO 7640U,AMD Ryzen 5 PRO 7640U,6,,,12,3.50 GHz,4.90 GHz,,6 MB,16 MB,15W,30W,TSMC 4nm,FP7/FP7r2,1,4.0,20,LPDDR5x,2,LPDDR5x-7500,64 GB,no,,,Radeon 760M,8,2.60 GHz,10,2023-Q1,,,https://www.amd.com/en/products/processors/laptop/ryzen-pro/7040-series/amd-ryzen-5-pro-7640u.html,1,high,PRO variant of 7640U.
AMD,Ryzen,mobile,Phoenix,Zen 4,Ryzen 7 7445HS,AMD Ryzen 7 7445HS,6,,,12,,,,8 MB,16 MB,35W,54W,TSMC 4nm,FP7/FP7r2/FP8,1,4.0,20,LPDDR5x,2,LPDDR5x-7500,64 GB,no,,,Radeon 780M,12,,10,2023-Q3,,,https://www.amd.com/en/products/processors/laptop/ryzen/7000-series/amd-ryzen-7-7445hs.html,1,high,"AMD product page only surfaced media-codec specs in search results; base/boost clock and igpu_clock not confirmed -- left blank, logged as gaps. Core/thread/cache/TDP inferred from Phoenix 8-core HS family pattern (medium risk). | cores corrected in audit | threads corrected in audit"
AMD,Ryzen,mobile,Phoenix,Zen 4,Ryzen 7 7840HS,AMD Ryzen 7 7840HS,8,,,16,3.80 GHz,5.10 GHz,,8 MB,16 MB,35W,54W,TSMC 4nm,FP7/FP7r2/FP8,1,4.0,20,LPDDR5x,2,LPDDR5x-7500,64 GB,no,,,Radeon 780M,12,2.70 GHz,10,2023-Q1,,,https://www.amd.com/en/products/processors/laptop/ryzen/7000-series/amd-ryzen-7-7840hs.html,1,high,First AMD mobile chip with dedicated NPU (Ryzen AI).
AMD,Ryzen,mobile,Phoenix,Zen 4,Ryzen 7 7840U,AMD Ryzen 7 7840U,8,,,16,3.30 GHz,5.10 GHz,,8 MB,16 MB,15W,30W,TSMC 4nm,FP7/FP7r2,1,4.0,20,LPDDR5x,2,LPDDR5x-7500,64 GB,no,,,Radeon 780M,12,2.70 GHz,10,2023-Q1,,,https://www.amd.com/en/products/processors/laptop/ryzen/7000-series/amd-ryzen-7-7840u.html,1,medium,U-series low power variant; base clock cross-checked at 3.3GHz vs 7840HS 3.8GHz.
AMD,Ryzen,mobile,Phoenix,Zen 4,Ryzen 7 PRO 7840HS,AMD Ryzen 7 PRO 7840HS,8,,,16,3.80 GHz,5.10 GHz,,8 MB,16 MB,35W,54W,TSMC 4nm,FP7/FP7r2/FP8,1,4.0,20,LPDDR5x,2,LPDDR5x-7500,64 GB,no,,,Radeon 780M,12,2.70 GHz,10,2023-Q1,,,https://www.amd.com/en/products/processors/laptop/ryzen-pro/7040-series/amd-ryzen-7-pro-7840hs.html,1,high,"PRO variant of 7840HS, identical core silicon."
AMD,Ryzen,mobile,Phoenix,Zen 4,Ryzen 7 PRO 7840U,AMD Ryzen 7 PRO 7840U,8,,,16,3.30 GHz,5.10 GHz,,8 MB,16 MB,15W,30W,TSMC 4nm,FP7/FP7r2,1,4.0,20,LPDDR5x,2,LPDDR5x-7500,64 GB,no,,,Radeon 780M,12,2.70 GHz,10,2023-Q1,,,https://www.amd.com/en/products/processors/laptop/ryzen-pro/7040-series/amd-ryzen-7-pro-7840u.html,1,high,PRO variant of 7840U.
AMD,Ryzen,mobile,Phoenix,Zen 4,Ryzen 9 7940HS,AMD Ryzen 9 7940HS,8,,,16,4.00 GHz,5.20 GHz,,8 MB,16 MB,35W,54W,TSMC 4nm,FP7/FP7r2/FP8,1,4.0,20,LPDDR5x,2,LPDDR5x-7500,64 GB,no,,,Radeon 780M,12,2.70 GHz,10,2023-Q1,,,https://www.amd.com/en/products/processors/laptop/ryzen/7000-series/amd-ryzen-9-7940hs.html,1,high,Highest-binned Phoenix mobile SKU.
AMD,Ryzen,mobile,Phoenix,Zen 4,Ryzen 9 PRO 7940HS,AMD Ryzen 9 PRO 7940HS,8,,,16,4.00 GHz,5.20 GHz,,8 MB,16 MB,35W,54W,TSMC 4nm,FP7/FP7r2/FP8,1,4.0,20,LPDDR5x,2,LPDDR5x-7500,64 GB,no,,,Radeon 780M,12,2.70 GHz,10,2023-Q1,,,https://www.amd.com/en/products/processors/laptop/ryzen-pro/7040-series/amd-ryzen-9-pro-7940hs.html,1,medium,PRO variant of 7940HS.
AMD,Ryzen,mobile,Picasso,Zen+,Ryzen 3 3300U,Ryzen 3 3300U,4,,,4,2.10 GHz,3.50 GHz,,2 MB,4 MB,15W,12-25W,12nm,FP5,,3.0,,DDR4,2,2400 MHz,32 GB,,,,Radeon Vega 6,6,1.20 GHz,,2019-Q1,,,https://www.cpu-monkey.com/en/cpu-amd_ryzen_3_pro_3300u,3,low,Base clock inferred from Ryzen 3 3350U per source noting identical specifications
AMD,Ryzen,mobile,Picasso,Zen+,Ryzen 3 3350U,Ryzen 3 3350U,4,,,4,2.10 GHz,3.50 GHz,,2 MB,4 MB,15W,,12nm,FP5,,3.0,,DDR4,2,2400 MHz,32 GB,,,,Radeon Vega 6,6,1.20 GHz,,2019-Q1,,,https://www.notebookcheck.net/R3-3200U-vs-R3-3350U_11106_11191_13237.247596.0.html,3,medium,Cross-checked notebookcheck + technical.city
AMD,Ryzen,mobile,Picasso,Zen+,Ryzen 3 PRO 3300U,Ryzen 3 PRO 3300U,4,,,4,2.10 GHz,3.50 GHz,,2 MB,4 MB,15W,12-25W,12nm,FP5,,3.0,,DDR4,2,2400 MHz,32 GB,,,,Radeon Vega 6,6,1.20 GHz,,2019-Q3,,,https://www.cpu-monkey.com/en/cpu-amd_ryzen_3_pro_3300u,3,medium,Cross-checked cpu-monkey + laptopmedia + notebookcheck
AMD,Ryzen,mobile,Picasso,Zen+,Ryzen 5 3450U,Ryzen 5 3450U,4,,,8,2.10 GHz,3.50 GHz,,2 MB,4 MB,15W,,12nm,FP5,,3.0,,DDR4,2,2400 MHz,32 GB,,,,Radeon Vega 8,8,1.20 GHz,,2020-Q2,,,https://www.notebookcheck.net/AMD-Ryzen-5-3450U-Processor-Benchmarks-and-Specs.544516.0.html,3,medium,Cross-checked notebookcheck + pchardware + technical.city
AMD,Ryzen,mobile,Picasso,Zen+,Ryzen 5 3500C,Ryzen 5 3500C,4,,,8,2.10 GHz,3.70 GHz,,2 MB,4 MB,15W,,12nm,FP5,,3.0,,DDR4,2,2400 MHz,32 GB,,,,Radeon Vega 8,8,,,2020-Q3,,,https://www.techarp.com/computer/amd-ryzen-3700c-3500c-3250c/,3,high,"Chromebook C-series; L3 reported as 6MB by TechARP/KitGuru (differs from 4MB on equivalent 3500U), not independently corroborated by a second source | l3_cache corrected in audit"
AMD,Ryzen,mobile,Picasso,Zen+,Ryzen 5 3500U,Ryzen 5 3500U,4,,,8,2.10 GHz,3.70 GHz,,2 MB,4 MB,15W,,12nm,FP5,,3.0,,DDR4,2,2400 MHz,32 GB,,,,Radeon Vega 8,8,1.20 GHz,,2019-Q1,,,https://www.notebookcheck.net/R7-3700U-vs-R5-3500U_11141_11161_11131.247596.0.html,3,high,"Cross-checked notebookcheck + nanoreview + technical.city, all consistent"
AMD,Ryzen,mobile,Picasso,Zen+,Ryzen 5 3550H,Ryzen 5 3550H,4,,,8,2.10 GHz,3.70 GHz,,2 MB,4 MB,35W,12-35W,12nm,FP5,,3.0,,DDR4,2,2400 MHz,32 GB,,,,Radeon Vega 8,8,1.20 GHz,,2019-Q2,,,https://www.notebookcheck.net/R5-3550H-vs-R7-3750H_11106_11151_11131.247596.0.html,3,high,Cross-checked notebookcheck + technical.city + nanoreview; same core/clock/GPU as 3500U but 35W default cTDP
AMD,Ryzen,mobile,Picasso,Zen+,Ryzen 5 3580U,Ryzen 5 3580U Microsoft Surface Edition,4,,,8,2.10 GHz,3.70 GHz,,2 MB,4 MB,15W,12-35W,12nm,FP5,,3.0,,DDR4,2,2400 MHz,32 GB,,,,Radeon Vega 9,9,1.30 GHz,,2019-Q4,,,https://www.notebookcheck.net/AMD-Ryzen-5-3580U-and-Ryzen-7-3780U-with-an-extra-CU-constitute-the-semi-custom-AMD-Ryzen-Microsoft-Surface-Edition-series.436804.0.html,3,medium,Semi-custom co-developed with Microsoft for Surface Laptop 3 15-inch; never sold as standalone retail part so no public price
AMD,Ryzen,mobile,Picasso,Zen+,Ryzen 5 PRO 3500U,Ryzen 5 PRO 3500U,4,,,8,2.10 GHz,3.70 GHz,,2 MB,4 MB,15W,,12nm,FP5,,3.0,,DDR4,2,2400 MHz,32 GB,,,,Radeon Vega 8,8,1.20 GHz,,2019-Q3,,,https://allcpus.com/cpu/amd-ryzen-5-pro-3500u/,3,medium,Cross-checked allcpus + technical.city + cpu-monkey
AMD,Ryzen,mobile,Picasso,Zen+,Ryzen 7 3700C,Ryzen 7 3700C,4,,,8,2.30 GHz,4.00 GHz,,2 MB,4 MB,15W,,12nm,FP5,,3.0,,DDR4,2,2400 MHz,32 GB,,,,Radeon Vega 10,10,,,2020-Q3,,,https://www.techarp.com/computer/amd-ryzen-3700c-3500c-3250c/,3,high,"Chromebook C-series; L3 reported as 6MB (vs 4MB on equivalent 3700U) per TechARP/KitGuru, not independently corroborated; open discrepancy noted | l3_cache corrected in audit"
AMD,Ryzen,mobile,Picasso,Zen+,Ryzen 7 3700U,Ryzen 7 3700U,4,,,8,2.30 GHz,4.00 GHz,,2 MB,4 MB,15W,12-35W,12nm,FP5,,3.0,,DDR4,2,2400 MHz,32 GB,,,,Radeon Vega 10,10,1.40 GHz,,2019-Q1,,,https://www.notebookcheck.net/R7-3700U-vs-R5-3500U_11141_11161_11131.247596.0.html,3,high,Cross-checked notebookcheck + nanoreview + technical.city
AMD,Ryzen,mobile,Picasso,Zen+,Ryzen 7 3750H,Ryzen 7 3750H,4,,,8,2.30 GHz,4.00 GHz,,2 MB,4 MB,35W,12-35W,12nm,FP5,,3.0,,DDR4,2,2400 MHz,32 GB,,,,Radeon Vega 10,10,1.40 GHz,,2019-Q1,,,https://www.notebookcheck.net/R5-3550H-vs-R7-3750H_11106_11151_11131.247596.0.html,3,high,Cross-checked notebookcheck + technical.city + nanoreview
AMD,Ryzen,mobile,Picasso,Zen+,Ryzen 7 3780U,Ryzen 7 3780U Microsoft Surface Edition,4,,,8,2.30 GHz,4.00 GHz,,2 MB,4 MB,15W,12-35W,12nm,FP5,,3.0,,DDR4,2,2400 MHz,32 GB,,,,Radeon RX Vega 11,11,1.40 GHz,,2019-Q4,,,https://www.notebookcheck.net/AMD-Ryzen-5-3580U-and-Ryzen-7-3780U-with-an-extra-CU-constitute-the-semi-custom-AMD-Ryzen-Microsoft-Surface-Edition-series.436804.0.html,3,medium,"Semi-custom for Surface Laptop 3 15-inch; base clock assumed same as 3700U (not independently stated), noted as inference"
AMD,Ryzen,mobile,Picasso,Zen+,Ryzen 7 PRO 3700U,Ryzen 7 PRO 3700U,4,,,8,2.30 GHz,4.00 GHz,,2 MB,4 MB,15W,,12nm,FP5,,3.0,,DDR4,2,2400 MHz,32 GB,,,,Radeon Vega 10,10,1.40 GHz,,2019-Q2,,,https://fpsbench.com/cpu/amd-ryzen-7-pro-3700u,3,medium,Cross-checked fpsbench + technical.city + cpu-monkey
AMD,Athlon,mobile,Raven Ridge,Zen,Athlon 300U,Athlon 300U,2,,,4,2.40 GHz,3.30 GHz,,1 MB,4 MB,15W,,12nm,FP5,,3.0,,DDR4,2,2400 MT/s,32 GB,,,,Radeon Vega 3,3,1.00 GHz,,2019-Q2,,,https://en.wikichip.org/wiki/amd/athlon/300u,3,low,Likely Picasso-based (12nm) rather than true Raven Ridge per WikiChip; codename kept as Raven Ridge per manifest
AMD,Athlon PRO,mobile,Raven Ridge,Zen,Athlon PRO 200U,Athlon PRO 200U Mobile Processor with Radeon Vega 3 Graphics,2,,,4,2.30 GHz,3.20 GHz,,1 MB,4 MB,15W,,14nm,FP5,,3.0,,DDR4,2,2400 MT/s,32 GB,,,,Radeon Vega 3,3,1.00 GHz,,2018,,,https://www.eatyourbytes.com/cpu-detail/amd-athlon-pro-200u/,3,low,Launch date only found as general 2018 timeframe; GPU clock assumed 1000MHz consistent with other Vega3 parts but not independently confirmed for this exact SKU
AMD,Athlon PRO,mobile,Raven Ridge,Zen,Athlon PRO 300U,Athlon PRO 300U Mobile Processor with Radeon Vega 3 Graphics,2,,,4,2.40 GHz,3.30 GHz,,1 MB,4 MB,15W,25W,12nm,FP5,,3.0,,DDR4,2,2400 MT/s,32 GB,,,,Radeon Vega 3,3,1.00 GHz,,2019-Q2,,,https://cputronic.com/cpu/amd-athlon-pro-300u-mobile-with-radeon-vega-3-graphics,1,medium,AMD driver page + cputronic confirm specs; launch April 2019 per WikiChip Picasso note
AMD,Ryzen,mobile,Raven Ridge,Zen,Ryzen 3 2200U,Ryzen 3 2200U,2,,,4,2.50 GHz,3.40 GHz,,1 MB,4 MB,15W,25W,14nm,FP5,,3.0,,DDR4,2,2400 MT/s,32 GB,,,,Radeon Vega 3,3,1.00 GHz,,2018-01-08,,,https://en.wikichip.org/wiki/amd/ryzen_3/2200u,1,high,Cross-checked WikiChip + AMD driver page + Notebookcheck; launch date 1/8/2018 per AMD official spec
AMD,Ryzen,mobile,Raven Ridge,Zen,Ryzen 3 2300U,Ryzen 3 2300U,4,,,4,2.00 GHz,3.40 GHz,,2 MB,4 MB,15W,25W,14nm,FP5,,3.0,,DDR4,2,2400 MT/s,32 GB,,,,Radeon Vega 6,6,1.10 GHz,,2019-Q1,,,https://en.wikichip.org/wiki/amd/ryzen_3/2300u,3,low,cputronic reported Q1 2019 launch; conflicts with sibling 2500U/2700U Oct 2017 launch wave - flagged as uncertain
AMD,Ryzen,mobile,Raven Ridge,Zen,Ryzen 3 3200U,Ryzen 3 3200U,2,,,4,2.60 GHz,3.50 GHz,,1 MB,4 MB,15W,,14nm,FP5,,3.0,,DDR4,2,2400 MHz,32 GB,,,,Radeon RX Vega 3,3,1.20 GHz,,2019-Q1,,,https://www.notebookcheck.net/AMD-Ryzen-3-3200U-Processor.391091.0.html,3,high,"IMPORTANT DEVIATION: notebookcheck/nanoreview state 3200U is not using Zen+ and remains 14nm, despite manifest listing it under Picasso; supports 1-2 channel DDR4-2400"
AMD,Ryzen PRO,mobile,Raven Ridge,Zen,Ryzen 3 PRO 2300U,Ryzen 3 PRO 2300U,4,,,4,2.00 GHz,3.40 GHz,,2 MB,4 MB,15W,25W,14nm,FP5,,3.0,,DDR4,2,2400 MT/s,32 GB,,,,Radeon Vega 6,6,1.10 GHz,,2018-Q2,,,https://www.amd.com/en/support/downloads/drivers.html/processors/ryzen-pro/ryzen-pro-2000-series/amd-ryzen-3-pro-2300u.html,1,medium,Same core clocks/cache as non-PRO 2300U per cross-check; launch date approximate
AMD,Ryzen,mobile,Raven Ridge,Zen,Ryzen 5 2500U,Ryzen 5 2500U,4,,,8,2.00 GHz,3.60 GHz,,2 MB,4 MB,15W,25W,14nm,FP5,,3.0,,DDR4,2,2400 MT/s,32 GB,,,,Radeon Vega 8,8,1.10 GHz,,2017-10-26,,,https://en.wikichip.org/wiki/amd/ryzen_5/2500u,1,high,Cross-checked WikiChip + Notebookcheck + TechSpot; part of initial Oct 2017 Raven Ridge mobile launch
AMD,Ryzen,mobile,Raven Ridge,Zen,Ryzen 5 2600H,Ryzen 5 2600H,4,,,8,3.20 GHz,3.60 GHz,,2 MB,4 MB,45W,35-54W,14nm,FP5,,3.0,,DDR4,2,3200 MT/s,32 GB,,,,Radeon Vega 8,8,1.10 GHz,,2018-09-10,,,https://www.notebookcheck.net/AMD-Ryzen-5-2600H-SoC.325726.0.html,1,medium,Some secondary sources list cTDP ceiling as 45W vs AMD official spec sheet 54W; used AMD's 45W default / 35-54W cTDP
AMD,Ryzen PRO,mobile,Raven Ridge,Zen,Ryzen 5 PRO 2500U,Ryzen 5 PRO 2500U,4,,,8,2.00 GHz,3.60 GHz,,2 MB,4 MB,15W,25W,14nm,FP5,,3.0,,DDR4,2,2400 MT/s,32 GB,,,,Radeon Vega 8,8,1.10 GHz,,2018-Q2,,,https://www.cpu-monkey.com/en/compare_cpu-amd_ryzen_5_2500u-vs-amd_ryzen_7_pro_2700u,3,low,Same clocks as non-PRO 2500U; launch date approximate
AMD,Ryzen,mobile,Raven Ridge,Zen,Ryzen 7 2700U,Ryzen 7 2700U,4,,,8,2.20 GHz,3.80 GHz,,2 MB,4 MB,15W,25W,14nm,FP5,,3.0,,DDR4,2,2400 MT/s,32 GB,,,,Radeon RX Vega 10,10,1.30 GHz,,2017-10-26,,,https://en.wikichip.org/wiki/amd/ryzen_7/2700u,1,high,Cross-checked WikiChip + Notebookcheck; GPU clock 1100MHz on WikiChip vs 1300MHz per AMD spec/other reviews - used 1300MHz (AMD official)
AMD,Ryzen,mobile,Raven Ridge,Zen,Ryzen 7 2800H,Ryzen 7 2800H,4,,,8,3.30 GHz,3.80 GHz,,2 MB,4 MB,45W,35-54W,14nm,FP5,,3.0,,DDR4,2,3200 MT/s,32 GB,,,,Radeon RX Vega 11,11,1.30 GHz,,2018-09-10,,,https://en.wikichip.org/wiki/amd/ryzen_7/2800h,1,high,Cross-checked WikiChip + HotHardware + Tom's Hardware; some sources list 35W default TDP vs AMD official 45W - used AMD 45W/35-54W cTDP
